20150301	2015-04-16	2015-04-24	431.2
20150301	2015-04-16	2015-04-26	339.7
20150301	2015-04-16	2015-05-01	431.2
20150301	2015-04-16	2015-05-04	405.2
20150301	2015-04-17	2015-04-17	560.98
20150301	2015-04-17	2015-04-19	463.2
20150301	2015-04-17	2015-04-20	345.7
20150301	2015-04-17	2015-04-21	381.2
20150301	2015-04-17	2015-04-22	442.2
20150301	2015-04-17	2015-04-23	470.2
20150301	2015-04-17	2015-04-24	243.2
20150301	2015-04-17	2015-04-25	293.2
20150301	2015-04-17	2015-04-26	293.2
20150301	2015-04-17	2015-05-04	463.2
20150301	2015-04-18	2015-04-18	707.2
20150301	2015-04-18	2015-04-20	395.6
20150301	2015-04-18	2015-04-21	243.2
20150301	2015-04-18	2015-04-22	243.2
20150301	2015-04-18	2015-04-23	608.2
20150301	2015-04-18	2015-04-24	243.2
20150301	2015-04-18	2015-04-25	293.2
20150301	2015-04-18	2015-04-26	636.2
20150301	2015-04-18	2015-04-28	558.2
20150301	2015-04-18	2015-05-20	564.2
20150301	2015-04-18	2015-05-23	564.2
20150301	2015-04-19	2015-04-22	243.2
20150301	2015-04-19	2015-04-23	243.2
20150301	2015-04-19	2015-04-24	293.2
20150301	2015-04-19	2015-04-25	381.2
20150301	2015-04-19	2015-04-26	368.2
20150301	2015-04-19	2015-04-27	381.2
20150301	2015-04-19	2015-04-28	243.2
20150301	2015-04-20	2015-04-23	381.2
20150301	2015-04-20	2015-04-24	343.2
20150301	2015-04-20	2015-04-25	419.2
20150301	2015-04-20	2015-04-26	431.2
20150301	2015-04-20	2015-04-28	293.2
20150301	2015-04-21	2015-04-25	426.2
20150301	2015-04-21	2015-04-26	527.2
20150301	2015-04-21	2015-04-27	403.95
20150301	2015-04-21	2015-04-28	293.2
20150301	2015-04-22	2015-04-24	441.2
20150301	2015-04-22	2015-04-25	435.2
20150301	2015-04-22	2015-04-26	243.2
20150301	2015-04-22	2015-04-27	243.2
20150301	2015-04-22	2015-04-29	328.2
20150301	2015-04-22	2015-05-02	339.7
20150301	2015-04-22	2015-05-05	328.2
20150301	2015-04-22	2015-05-06	328.2
20150301	2015-04-23	2015-04-25	431.2
20150301	2015-04-23	2015-04-26	332.2
20150301	2015-04-23	2015-04-27	293.2
20150301	2015-04-23	2015-04-28	293.2
20150301	2015-04-23	2015-04-30	293.2
20150301	2015-04-23	2015-05-01	324.2
20150301	2015-04-23	2015-05-02	324.2
20150301	2015-04-23	2015-05-07	324.2
20150301	2015-04-24	2015-04-25	435.2
20150301	2015-04-24	2015-04-26	381.2
20150301	2015-04-24	2015-04-27	341.2
20150301	2015-04-24	2015-04-28	243.2
20150301	2015-04-24	2015-05-02	324.2
20150301	2015-04-24	2015-05-03	324.2
20150301	2015-04-24	2015-05-06	324.2
20150301	2015-04-24	2015-05-07	324.2
20150301	2015-04-25	2015-04-26	381.2
20150301	2015-04-25	2015-05-01	324.2
20150301	2015-04-25	2015-05-02	324.2
20150301	2015-04-25	2015-05-06	324.2
20150301	2015-04-25	2015-05-15	354.2
20150301	2015-04-26	2015-04-26	505.2
20150301	2015-04-26	2015-04-27	345.2
20150301	2015-04-26	2015-04-29	324.2
20150301	2015-04-26	2015-05-02	324.2
20150301	2015-04-26	2015-05-03	324.2
20150301	2015-04-27	2015-04-29	243.2
20150301	2015-04-27	2015-05-01	343.2
20150301	2015-04-27	2015-05-05	324.2
20150301	2015-04-28	2015-04-30	350.2
20150301	2015-04-28	2015-05-03	324.2
20150301	2015-04-28	2015-05-06	1094.7
20150301	2015-04-28	2015-05-07	326.58
20150301	2015-04-29	2015-05-01	324.2
20150301	2015-04-29	2015-05-03	243.2
20150301	2015-04-29	2015-05-05	324.2
20150301	2015-04-29	2015-05-07	993.95
20150301	2015-04-29	2015-07-29	371.7
20150301	2015-04-30	2015-04-30	243.2
20150301	2015-04-30	2015-05-01	324.2
20150301	2015-04-30	2015-05-02	243.2
20150301	2015-04-30	2015-05-03	324.2
20150301	2015-04-30	2015-05-04	324.2
20150301	2015-04-30	2015-05-05	324.2
20150301	2015-04-30	2015-05-06	324.2
20150301	2015-04-30	2015-05-07	324.2
20150301	2015-04-30	2015-05-08	324.2
20150301	2015-04-30	2015-05-09	324.2
20150301	2015-05-01	2015-05-01	318.6
20150301	2015-05-01	2015-05-03	324.2
20150301	2015-05-01	2015-05-04	324.2
20150301	2015-05-01	2015-05-05	324.2
20150301	2015-05-01	2015-05-08	324.2
20150301	2015-05-01	2015-05-09	324.2
20150301	2015-05-01	2015-05-14	359.59
20150301	2015-05-01	2015-05-31	324.2
20150301	2015-05-02	2015-05-03	324.2
20150301	2015-05-02	2015-05-06	324.2
20150301	2015-05-02	2015-05-07	324.2
20150301	2015-05-02	2015-05-11	324.2
20150301	2015-05-02	2015-06-20	374.2
20150301	2015-05-03	2015-05-09	324.2
20150301	2015-05-03	2015-05-10	324.2
20150301	2015-05-04	2015-05-07	324.2
20150301	2015-05-04	2015-05-08	324.2
20150301	2015-05-04	2015-05-11	324.2
20150301	2015-05-04	2015-05-14	359.6
20150301	2015-05-04	2015-05-24	343.2
20150301	2015-05-05	2015-05-11	324.2
20150301	2015-05-05	2015-05-12	324.2
20150301	2015-05-06	2015-05-10	324.2
20150301	2015-05-06	2015-05-11	324.2
20150301	2015-05-07	2015-05-10	324.2
20150301	2015-05-07	2015-05-11	324.2
20150301	2015-05-07	2015-05-12	324.2
20150301	2015-05-07	2015-05-14	359.59
20150301	2015-05-07	2015-05-16	324.2
20150301	2015-05-07	2015-05-19	324.2
20150301	2015-05-07	2015-08-21	405.2
20150301	2015-05-08	2015-05-08	335.1
20150301	2015-05-08	2015-05-10	324.2
20150301	2015-05-08	2015-05-11	324.2
20150301	2015-05-08	2015-05-14	324.2
20150301	2015-05-08	2015-05-19	324.2
20150301	2015-05-09	2015-05-17	343.2
20150301	2015-05-09	2015-05-19	324.2
20150301	2015-05-09	2015-05-22	331.1
20150301	2015-05-09	2015-05-24	343.2
20150301	2015-05-10	2015-05-10	349.6
20150301	2015-05-10	2015-05-11	324.2
20150301	2015-05-10	2015-07-02	376.2
20150301	2015-05-11	2015-05-19	324.2
20150301	2015-05-11	2015-05-26	378.2
20150301	2015-05-12	2015-05-12	318.6
20150301	2015-05-12	2015-05-16	338.2
20150301	2015-05-12	2015-05-17	358.7
20150301	2015-05-12	2015-05-19	324.2
20150301	2015-05-12	2015-05-21	435.2
20150301	2015-05-12	2015-05-26	376.2
20150301	2015-05-13	2015-05-15	367.2
20150301	2015-05-13	2015-05-16	338.2
20150301	2015-05-13	2015-05-17	368.2
20150301	2015-05-13	2015-05-18	324.2
20150301	2015-05-13	2015-05-19	324.2
20150301	2015-05-13	2015-05-20	324.2
20150301	2015-05-13	2015-05-23	343.2
20150301	2015-05-13	2015-05-26	324.2
20150301	2015-05-14	2015-05-14	468.1
20150301	2015-05-14	2015-05-16	343.2
20150301	2015-05-14	2015-05-17	368.2
20150301	2015-05-14	2015-05-18	324.2
20150301	2015-05-14	2015-05-19	324.2
20150301	2015-05-14	2015-05-20	324.2
20150301	2015-05-14	2015-05-21	435.2
20150301	2015-05-14	2015-05-23	343.2
20150301	2015-05-14	2015-05-24	985.2
20150301	2015-05-14	2015-05-28	343.2
20150301	2015-05-15	2015-05-17	343.2
20150301	2015-05-15	2015-05-18	324.2
20150301	2015-05-15	2015-05-19	324.2
20150301	2015-05-15	2015-05-20	343.2
20150301	2015-05-15	2015-05-22	251.97
20150301	2015-05-15	2015-05-23	343.2
20150301	2015-05-15	2015-05-24	343.2
20150301	2015-05-15	2015-05-25	343.2
20150301	2015-05-16	2015-05-18	343.2
20150301	2015-05-16	2015-05-22	324.2
20150301	2015-05-16	2015-05-23	343.2
20150301	2015-05-17	2015-05-23	343.2
20150301	2015-05-17	2015-05-24	394.2
20150301	2015-05-17	2015-05-25	394.2
20150301	2015-05-17	2015-05-26	429.2
20150301	2015-05-18	2015-05-24	368.2
20150301	2015-05-19	2015-05-24	343.2
